Gene A	Input Protein ID A	Primary Protein ID A	Uniprot-Ac A	Interface Number A	Gene B	Input Protein ID B	Primary Protein ID B	Uniprot-Ac B	Interface Number B	Structure Recommendation	Interaction Score
-	LCK_1_frame1	LCK_1_frame1	-	-	-	NCF2_3_frame1	NCF2_3_frame1	-	-	Q7Z6J0_S0__Q8TEC5_S0__AFMM1:B:A	34.927
-	LCK_1_frame1	LCK_1_frame1	-	-	-	PPP1CB	PPP1CB	-	-	8GAE:D:E	0.1386
-	BANP_1_frame1	BANP_1_frame1	-	-	-	BANP_7_frame1	BANP_7_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP_1_frame1	BANP_1_frame1	-	-	-	BANP_3_frame1	BANP_3_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP_1_frame1	BANP_1_frame1	-	-	-	BANP_5_frame1	BANP_5_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP_1_frame1	BANP_1_frame1	-	-	-	BANP_1_frame1	BANP_1_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP_1_frame1	BANP_1_frame1	-	-	-	BANP_4_frame1	BANP_4_frame1	-	-	8HTX_AU:A:B	6.9115
-	ARHGAP26_2_frame1	ARHGAP26_2_frame1	-	-	-	ARHGAP26_2_frame1	ARHGAP26_2_frame1	-	-	A1A4S6_S0__Q9UNA1_S0__AFMM4:B:A	206.715
-	ARHGAP26_2_frame1	ARHGAP26_2_frame1	-	-	-	ARHGAP26_1_frame1	ARHGAP26_1_frame1	-	-	A1A4S6_S0__Q9UNA1_S0__AFMM4:B:A	206.715
-	ARHGAP26_2_frame1	ARHGAP26_2_frame1	-	-	-	PTPRN	PTPRN	-	-	A1A4S6_S0__Q05209_S0__AFMM1:A:B	25.7638
-	ARHGAP26_2_frame1	ARHGAP26_2_frame1	-	-	-	EFS	EFS	-	-	A1A4S6_S0__Q9UNA1_S0__AFMM4:B:A	262.064
-	RNF6_1_frame1	RNF6_1_frame1	-	-	-	RNF6_1_frame1	RNF6_1_frame1	-	-	7BVW_AU:B:A	6.5534
-	RNF6_1_frame1	RNF6_1_frame1	-	-	-	CDK5_1_frame1	CDK5_1_frame1	-	-	Q8NG27_S0__Q96PN8_S0__AF:A:B	20.6674
-	HGS_2_frame1	HGS_2_frame1	-	-	-	TRIM23	TRIM23	-	-	O60784_S0__P61204_S0__AFMM5:A:B	7.4645
-	HGS_2_frame1	HGS_2_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	Q02750_S0__Q9H8W4_S0__AFMM2:B:A	26.9615
-	HGS_2_frame1	HGS_2_frame1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	Q13188_S0__Q9H8W4_S0__AF2:B:A	22.4771
-	HGS_2_frame1	HGS_2_frame1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	Q02750_S0__Q9H8W4_S0__AFMM2:B:A	16.3313
-	ZNF688_2_frame1	ZNF688_2_frame1	-	-	-	IKZF3	IKZF3	-	-	Q96IT1_S0__Q9UNY5_S0__AF:A:B	106.46
-	ZNF688_2_frame1	ZNF688_2_frame1	-	-	-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	Q96IT1_S0__Q9NWS9_S0__AF:A:B	86.6248
-	ZNF688_2_frame1	ZNF688_2_frame1	-	-	-	ZNF471	ZNF471	-	-	P17040_S0__Q96IT1_S0__AF2:B:A	93.3588
-	ZNF688_2_frame1	ZNF688_2_frame1	-	-	-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	Q15776_S0__Q96IT1_S0__AFMM3:B:A	76.0654
-	ZNF688_2_frame1	ZNF688_2_frame1	-	-	-	ZBTB7B	ZBTB7B	-	-	Q8NF99_S0__Q96IT1_S0__AF:B:A	73.9256
-	TACC1	TACC1	-	-	-	TACC1	TACC1	-	-	5LXN_AU:G:A	6.6977
-	TACC1	TACC1	-	-	-	THAP1	THAP1	-	-	O75410_S0__Q9NVV9_S0__AFMM2:A:B	27.8503
-	HGS	HGS	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	Q02750_S0__Q9H8W4_S0__AFMM2:B:A	26.9615
-	HGS	HGS	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	Q13188_S0__Q9H8W4_S0__AF2:B:A	22.4771
-	HGS	HGS	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	Q02750_S0__Q9H8W4_S0__AFMM2:B:A	16.3313
-	ARHGEF15_1_frame1	ARHGEF15_1_frame1	-	-	-	ARHGEF15_2_frame1	ARHGEF15_2_frame1	-	-	7CSR_AU:C:B	2.8233
-	ARHGEF15_1_frame1	ARHGEF15_1_frame1	-	-	-	ARHGEF15_1_frame1	ARHGEF15_1_frame1	-	-	7CSR_AU:C:B	2.8233
-	AKAP10_3_frame1	AKAP10_3_frame1	-	-	-	CDX4	CDX4	-	-	P49639_S0__Q9UGC6_S0__AFMM5:B:A	2.108
-	AKAP10_3_frame1	AKAP10_3_frame1	-	-	-	CRX	CRX	-	-	P49639_S0__Q9UGC6_S0__AFMM5:B:A	8.7492
-	AKAP10_3_frame1	AKAP10_3_frame1	-	-	-	MEOX1	MEOX1	-	-	P49639_S0__Q9UGC6_S0__AFMM5:B:A	2.108
-	AKAP10_3_frame1	AKAP10_3_frame1	-	-	-	DLX3	DLX3	-	-	P49639_S0__Q9UGC6_S0__AFMM5:B:A	2.108
-	AKAP10_3_frame1	AKAP10_3_frame1	-	-	-	MEOX2	MEOX2	-	-	P49639_S0__Q9UGC6_S0__AFMM5:B:A	2.108
-	CAPN3_2_frame2	CAPN3_2_frame2	-	-	-	CAPN3_7_frame1	CAPN3_7_frame1	-	-	P04632_S0__Q96L46_S0__AFMM1:A:B	93.022
-	CAPN3_2_frame2	CAPN3_2_frame2	-	-	-	CAPN3_2_frame2	CAPN3_2_frame2	-	-	P04632_S0__Q96L46_S0__AFMM1:A:B	80.9304
-	CAPN3_2_frame2	CAPN3_2_frame2	-	-	-	CAPN3_1_frame1	CAPN3_1_frame1	-	-	P04632_S0__Q96L46_S0__AFMM1:A:B	88.3174
-	CAPN3_2_frame2	CAPN3_2_frame2	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	P07384_S0__Q13177_S0__AF3:A:B	4.7923
-	CAPN3_2_frame2	CAPN3_2_frame2	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	P07384_S0__Q13177_S0__AF3:A:B	4.7923
-	EXOSC8	EXOSC8	-	-	-	EXOSC8	EXOSC8	-	-	8XFX_AU:A:B	9.6811
-	MNAT1_2_frame1	MNAT1_2_frame1	-	-	-	MNAT1_2_frame1	MNAT1_2_frame1	-	-	3GMH_AU:H:G	33.2266
-	MNAT1_2_frame1	MNAT1_2_frame1	-	-	-	TRIP13	TRIP13	-	-	6F0X:Z:A	6.6335
-	MNAT1_2_frame1	MNAT1_2_frame1	-	-	-	PPP3R1	PPP3R1	-	-	P41208_S0__Q13257_S0__AFMM3:B:A	0.794
-	BTC_1_frame1	BTC_1_frame1	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P21860_S2__P35070_S0__AFMM2:B:A	8.3382
-	BTC_1_frame1	BTC_1_frame1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	P21860_S2__P35070_S0__AFMM2:B:A	23.9348
-	BTC_1_frame1	BTC_1_frame1	-	-	-	SLC30A2	SLC30A2	-	-	Q8IYR6_S0__Q9BRI3_S0__AF:A:B	2.2308
-	UCK1_5_frame1	UCK1_5_frame1	-	-	-	UCK1_3_frame1	UCK1_3_frame1	-	-	6PWZ_AU:H:B	55.9884
-	UCK1_5_frame1	UCK1_5_frame1	-	-	-	UCK1_1_frame1	UCK1_1_frame1	-	-	6N55:H:A	51.3105
-	UCK1_5_frame1	UCK1_5_frame1	-	-	-	UCK1_5_frame1	UCK1_5_frame1	-	-	6PWZ_AU:H:B	52.3807
-	UCK1_5_frame1	UCK1_5_frame1	-	-	-	UCK1	UCK1	-	-	6PWZ_AU:H:B	55.9884
-	AGTRAP	AGTRAP	-	-	-	CDX4	CDX4	-	-	P31276_S0__Q6RW13_S0__AFMM3:B:A	0.0
-	AGTRAP	AGTRAP	-	-	-	MEOX1	MEOX1	-	-	P31276_S0__Q6RW13_S0__AFMM3:B:A	0.0
-	AGTRAP	AGTRAP	-	-	-	MEOX2	MEOX2	-	-	P31276_S0__Q6RW13_S0__AFMM3:B:A	0.0
-	CALCOCO2	CALCOCO2	-	-	-	CALCOCO2	CALCOCO2	-	-	5Z7A_AU:B:A	16.5526
-	CALCOCO2	CALCOCO2	-	-	-	TAX1BP1	TAX1BP1	-	-	5Z7A_AU:A:B	16.5526
-	UPP2	UPP2	-	-	-	UPP2_4_frame1	UPP2_4_frame1	-	-	2XRF_AU:B:C	39.4356
-	UPP2	UPP2	-	-	-	UPP2_3_frame1	UPP2_3_frame1	-	-	2XRF_AU:B:C	177.753
-	UPP2	UPP2	-	-	-	UPP2_2_frame1	UPP2_2_frame1	-	-	2XRF_AU:C:B	171.168
-	UPP2	UPP2	-	-	-	UPP2	UPP2	-	-	2XRF_AU:C:B	169.269
-	UPP2	UPP2	-	-	-	UPP2_1_frame1	UPP2_1_frame1	-	-	2XRF_AU:C:B	169.269
-	MCMBP_1_frame1	MCMBP_1_frame1	-	-	-	MCM7_1_frame1	MCM7_1_frame1	-	-	P33991_S0__Q9BTE3_S0__AFMM2:B:A	116.994
-	MVK_2_frame1	MVK_2_frame1	-	-	-	MVK_1_frame1	MVK_1_frame1	-	-	4HAC:B:A	73.1428
-	MVK_2_frame1	MVK_2_frame1	-	-	-	MVK_2_frame1	MVK_2_frame1	-	-	4HAC:B:A	73.1428
-	MVK_2_frame1	MVK_2_frame1	-	-	-	MVK	MVK	-	-	4HAC:B:A	73.1428
-	TFIP11	TFIP11	-	-	-	PPFIBP2	PPFIBP2	-	-	O75145_S2__Q9UBB9_S0__AFMM3:B:A	29.2659
-	RXRB_2_frame1	RXRB_2_frame1	-	-	-	RARB	RARB	-	-	4IQR_AU:B:A	63.6176
-	RXRB_2_frame1	RXRB_2_frame1	-	-	-	RXRB_1_frame1	RXRB_1_frame1	-	-	P13056_S0__P49116_S0__AFMM1:A:B	83.1568
-	RXRB_2_frame1	RXRB_2_frame1	-	-	-	RXRB_2_frame1	RXRB_2_frame1	-	-	P13056_S0__P49116_S0__AFMM1:A:B	83.1568
-	RXRB_2_frame1	RXRB_2_frame1	-	-	-	RXRB_4_frame2	RXRB_4_frame2	-	-	P13056_S0__P49116_S0__AFMM1:B:A	99.5126
-	RXRB_2_frame1	RXRB_2_frame1	-	-	-	L3MBTL3	L3MBTL3	-	-	P41235_S0__Q05BQ5_S0__AF1:A:B	1.4292
-	BANP_4_frame1	BANP_4_frame1	-	-	-	BANP_7_frame1	BANP_7_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP_4_frame1	BANP_4_frame1	-	-	-	BANP_3_frame1	BANP_3_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP_4_frame1	BANP_4_frame1	-	-	-	BANP_5_frame1	BANP_5_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP_4_frame1	BANP_4_frame1	-	-	-	BANP_1_frame1	BANP_1_frame1	-	-	8HTX_AU:A:B	6.9115
-	BANP_4_frame1	BANP_4_frame1	-	-	-	BANP_4_frame1	BANP_4_frame1	-	-	8HTX_AU:A:B	6.9115
-	FHL2	FHL2	-	-	-	RBPMS	RBPMS	-	-	P61968_S0__Q93062_S0__AF:A:B	38.9316
-	FHL2	FHL2	-	-	-	MAPK7	MAPK7	-	-	O96017_S0__Q13643_S0__AF:B:A	22.5283
-	FHL2	FHL2	-	-	-	CAMK2D	CAMK2D	-	-	O96017_S0__Q13643_S0__AF:B:A	22.5283
-	FHL2	FHL2	-	-	-	IKZF3	IKZF3	-	-	Q05516_S0__Q14192_S0__AF3:B:A	2.0181
-	FHL2	FHL2	-	-	-	EMILIN1	EMILIN1	-	-	Q5TD97_S0__Q96A83_S0__AF:A:B	15.7913
-	JMJD5_2_frame1	JMJD5_2_frame1	-	-	-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	Q8WVL7_S0__Q9NWT6_S0__AFMM1:B:A	22.6243
-	S100A2	S100A2	-	-	-	S100A2	S100A2	-	-	2H2K:A:B	113.318
-	S100A2	S100A2	-	-	-	S100B_1_frame1	S100B_1_frame1	-	-	7PSQ_AU:G:C	69.2192
-	S100A2	S100A2	-	-	-	S100A1	S100A1	-	-	7PSQ:A:E	85.0553
-	S100A2	S100A2	-	-	-	S100A1_1_frame1	S100A1_1_frame1	-	-	7PSQ:A:E	85.0553
-	S100A2	S100A2	-	-	-	S100B	S100B	-	-	7PSQ_AU:G:C	69.2192
-	BTC_2_frame1	BTC_2_frame1	-	-	-	LCK_1_frame1	LCK_1_frame1	-	-	P21860_S2__P35070_S0__AFMM2:B:A	8.3382
-	BTC_2_frame1	BTC_2_frame1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	P21860_S2__P35070_S0__AFMM2:B:A	23.9348
-	ZNF341_ORF2	ZNF341_ORF2	-	-	-	ZNF471	ZNF471	-	-	O43345_S2__Q05481_S2__AF:B:A	117.728
-	ZNF341_ORF2	ZNF341_ORF2	-	-	-	ZNF341_ORF1	ZNF341_ORF1	-	-	Q13105_S0__Q9P1Z0_S0__AFMM4:A:B	62.706
-	ZNF341_ORF2	ZNF341_ORF2	-	-	-	SP4	SP4	-	-	O43345_S2__Q05481_S2__AF:B:A	82.6393
-	ZNF341_ORF2	ZNF341_ORF2	-	-	-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	O43345_S2__Q05481_S2__AF:B:A	72.2509
-	ZNF341_ORF2	ZNF341_ORF2	-	-	-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	O43345_S2__Q05481_S2__AF:B:A	61.5075
-	NCK2_1_frame1	NCK2_1_frame1	-	-	-	NCK1_3_frame1	NCK1_3_frame1	-	-	5QU4_AU:D:B	158.102
-	NCK2_1_frame1	NCK2_1_frame1	-	-	-	NCK1_2_frame1	NCK1_2_frame1	-	-	5QU4_AU:D:B	158.102
-	NCK2_1_frame1	NCK2_1_frame1	-	-	-	PTK2	PTK2	-	-	Q9UKW4_S1__Q9UM73_S2__AFMM4:A:B	56.8026
-	NCK2_1_frame1	NCK2_1_frame1	-	-	-	PSTPIP1	PSTPIP1	-	-	O43639_S0__Q9NZQ3_S0__AFMM2:A:B	16.4029
-	NCK2_1_frame1	NCK2_1_frame1	-	-	-	EFS	EFS	-	-	8DGO:A:B	73.3908
-	LDB3_2_frame1	LDB3_2_frame1	-	-	-	LDB3_3_frame1	LDB3_3_frame1	-	-	4Q2O:A:B	102.151
-	LDB3_2_frame1	LDB3_2_frame1	-	-	-	LDB3_2_frame1	LDB3_2_frame1	-	-	4Q2O:A:B	102.151
-	LDB3_2_frame1	LDB3_2_frame1	-	-	-	NCK1_1_frame1	NCK1_1_frame1	-	-	O14544_S0__Q96HC4_S0__AF1:B:A	13.1957
-	LDB3_2_frame1	LDB3_2_frame1	-	-	-	NCK1_3_frame1	NCK1_3_frame1	-	-	O14544_S0__Q96HC4_S0__AF1:B:A	14.0056
-	LDB3_2_frame1	LDB3_2_frame1	-	-	-	AKT1_1_frame1	AKT1_1_frame1	-	-	P05771_S0__Q96HC4_S0__AF:B:A	14.1406
-	FGA_5_frame1	FGA_5_frame1	-	-	-	FGA_5_frame1	FGA_5_frame1	-	-	1M1J:A:D	0.0197
-	FGA_5_frame1	FGA_5_frame1	-	-	-	FGA_2_frame1	FGA_2_frame1	-	-	1M1J:A:D	0.0197
-	ZKSCAN4_3_frame1	ZKSCAN4_3_frame1	-	-	-	ZNF471	ZNF471	-	-	O43309_S0__Q9Y5A6_S0__AFMM3:B:A	75.8335
-	ZKSCAN4_3_frame1	ZKSCAN4_3_frame1	-	-	-	SP4	SP4	-	-	Q9UNY5_S0__Q9Y2L8_S0__AFMM5:B:A	17.3859
-	ZKSCAN4_3_frame1	ZKSCAN4_3_frame1	-	-	-	IKZF3	IKZF3	-	-	P17028_S0__Q9HBT7_S0__AFMM2:A:B	67.739
-	ZKSCAN4_3_frame1	ZKSCAN4_3_frame1	-	-	-	ZNF688_1_frame1	ZNF688_1_frame1	-	-	Q6R2W3_S1__Q8N0Y2_S0__AFMM3:A:B	63.9224
-	ZKSCAN4_3_frame1	ZKSCAN4_3_frame1	-	-	-	ZNF688_4_frame1	ZNF688_4_frame1	-	-	O14771_S0__Q15697_S0__AFMM3:B:A	43.286
-	NME5_1_frame1	NME5_1_frame1	-	-	-	NME5_1_frame1	NME5_1_frame1	-	-	6K3H_AU:A:N	55.4517
-	RCOR3	RCOR3	-	-	-	PPP3R1	PPP3R1	-	-	P41208_S0__Q9UKL0_S0__AFMM4:B:A	75.3245
-	RCOR3	RCOR3	-	-	-	L3MBTL3	L3MBTL3	-	-	Q9P2K3_S0__Q9UHJ3_S1__AFMM4:A:B	21.5093
-	RCOR3	RCOR3	-	-	-	HMG20A	HMG20A	-	-	Q8IZ40_S0__Q9P0W2_S0__AFMM3:A:B	61.482
-	RCOR3	RCOR3	-	-	-	ERCC8_1_frame1	ERCC8_1_frame1	-	-	Q9BZK7_S0__Q9Y618_S1__AFMM5:B:A	63.9752
-	PEX5	PEX5	-	-	-	EFS	EFS	-	-	P50542_S0__Q92968_S0__AFMM5:A:B	39.868
-	DYX1C1_2_frame1	DYX1C1_2_frame1	-	-	-	CDK5_1_frame1	CDK5_1_frame1	-	-	Q9H2X6_S1__Q9UNE7_S0__AF:B:A	9.1206
-	DYX1C1_2_frame1	DYX1C1_2_frame1	-	-	-	CDK5_2_frame1	CDK5_2_frame1	-	-	Q9H2X6_S1__Q9UNE7_S0__AF:B:A	9.1206
-	DYX1C1_2_frame1	DYX1C1_2_frame1	-	-	-	STK25_2_frame2	STK25_2_frame2	-	-	Q9UNE7_S0__Q9Y2U5_S0__AFMM1:A:B	30.1722
-	DYX1C1_2_frame1	DYX1C1_2_frame1	-	-	-	STK25_1_frame1	STK25_1_frame1	-	-	Q9UNE7_S0__Q9Y2U5_S0__AFMM1:A:B	30.9209
-	DYX1C1_2_frame1	DYX1C1_2_frame1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	Q9UNE7_S0__Q9Y2U5_S0__AFMM1:A:B	28.8844
-	MYOT_1_frame1	MYOT_1_frame1	-	-	-	CDK5_1_frame1	CDK5_1_frame1	-	-	P11801_S0__Q8WX93_S2__AF:B:A	19.0668
-	MYOT_1_frame1	MYOT_1_frame1	-	-	-	CAMK2D	CAMK2D	-	-	P11801_S0__Q8WX93_S2__AF:B:A	19.0668
-	UCK1	UCK1	-	-	-	UCK1_3_frame1	UCK1_3_frame1	-	-	6PWZ_AU:H:B	54.7379
-	UCK1	UCK1	-	-	-	UCK1_1_frame1	UCK1_1_frame1	-	-	6N55:A:C	53.3353
-	UCK1	UCK1	-	-	-	UCK1_5_frame1	UCK1_5_frame1	-	-	6PWZ_AU:B:H	53.0989
-	UCK1	UCK1	-	-	-	UCK1	UCK1	-	-	6PWZ_AU:H:B	54.7379
-	CCDC99	CCDC99	-	-	-	CCDC99	CCDC99	-	-	8ARF:B:A	104.76
-	FASLG	FASLG	-	-	-	FASLG	FASLG	-	-	4RSU:G:I	21.4576
-	HNRNPK_ORF1	HNRNPK_ORF1	-	-	-	HNRNPK_ORF1	HNRNPK_ORF1	-	-	1ZZJ:C:A	5.8764
-	HNRNPK_ORF1	HNRNPK_ORF1	-	-	-	HNRNPK_ORF2	HNRNPK_ORF2	-	-	1ZZJ:C:A	5.8764
-	CLCN2_2_frame1	CLCN2_2_frame1	-	-	-	CLCN2_3_frame1	CLCN2_3_frame1	-	-	2PFI:A:B	26.1381
-	CLCN2_2_frame1	CLCN2_2_frame1	-	-	-	CLCN2_2_frame1	CLCN2_2_frame1	-	-	2PFI:A:B	26.1381
-	CLCN2_2_frame1	CLCN2_2_frame1	-	-	-	CLCN2_4_frame1	CLCN2_4_frame1	-	-	7XF5:A:B	21.9414
-	CLCN2_2_frame1	CLCN2_2_frame1	-	-	-	CLCN2_1_frame1	CLCN2_1_frame1	-	-	8TA5:B:A	11.5851
-	VPS28_2_frame1	VPS28_2_frame1	-	-	-	VPS28_1_frame1	VPS28_1_frame1	-	-	6VME_AU:Y:X	30.3513
-	VPS28_2_frame1	VPS28_2_frame1	-	-	-	VPS28_2_frame1	VPS28_2_frame1	-	-	6VME_AU:Y:X	30.3513
-	ZGPAT_1_frame1	ZGPAT_1_frame1	-	-	-	PUF60_ORF3	PUF60_ORF3	-	-	O75940_S0__Q9UHX1_S0__AFMM1:A:B	13.226
-	BTRC_1_frame1	BTRC_1_frame1	-	-	-	BTRC_3_frame1	BTRC_3_frame1	-	-	Q9UKB1_S0__Q9Y297_S0__AFMM3:B:A	31.9781
-	BTRC_1_frame1	BTRC_1_frame1	-	-	-	BTRC_4_frame1	BTRC_4_frame1	-	-	Q9UKB1_S0__Q9Y297_S0__AFMM3:A:B	73.0847
-	BTRC_1_frame1	BTRC_1_frame1	-	-	-	BTRC_1_frame1	BTRC_1_frame1	-	-	Q9UKB1_S0__Q9Y297_S0__AFMM3:A:B	31.9781
-	BTRC_1_frame1	BTRC_1_frame1	-	-	-	EHMT2	EHMT2	-	-	6W5M:B:C	2.8764
-	BTRC_1_frame1	BTRC_1_frame1	-	-	-	IRAK4_1_frame1	IRAK4_1_frame1	-	-	Q969H0_S0__Q9H0K1_S0__AF:A:B	1.1729
-	TRIM23	TRIM23	-	-	-	AKT1_2_frame1	AKT1_2_frame1	-	-	4KAX:A:B	33.1949
-	TRIM23	TRIM23	-	-	-	TRIM2	TRIM2	-	-	8AMS:C:D	41.0818
-	TRIM23	TRIM23	-	-	-	CXCR3_1_frame1	CXCR3_1_frame1	-	-	7L0P:A:C	45.8037
-	TRIM23	TRIM23	-	-	-	MID2	MID2	-	-	8AMS:C:D	31.9632
-	TRIM23	TRIM23	-	-	-	CXCR3_2_frame1	CXCR3_2_frame1	-	-	8IZ4:A:R	19.1997
-	CASP2_1_frame1	CASP2_1_frame1	-	-	-	CASP2	CASP2	-	-	P31944_S0__P42575_S0__AF:A:B	71.1246
-	CASP2_1_frame1	CASP2_1_frame1	-	-	-	CASP2_1_frame1	CASP2_1_frame1	-	-	P31944_S0__P42575_S0__AF:A:B	71.1246
-	CASP2_1_frame1	CASP2_1_frame1	-	-	-	EHMT2	EHMT2	-	-	2P2C_AU:H:S	8.9339
-	CASP2_1_frame1	CASP2_1_frame1	-	-	-	ANKRD50_1_frame1	ANKRD50_1_frame1	-	-	2P2C_AU:H:S	8.9339
-	CASP2_1_frame1	CASP2_1_frame1	-	-	-	PPP1R12B_2_frame1	PPP1R12B_2_frame1	-	-	2P2C:B:P	23.3551
-	ZCWPW1_1_frame1	ZCWPW1_1_frame1	-	-	-	PPP1R12B_2_frame1	PPP1R12B_2_frame1	-	-	Q504Y3_S0__Q8N7Z5_S0__AFMM3:A:B	9.128
-	MLF1_1_frame1	MLF1_1_frame1	-	-	-	MLF1_1_frame1	MLF1_1_frame1	-	-	P58340_S0__Q15773_S0__AFMM3:B:A	47.6314
-	SUCLA2_2_frame1	SUCLA2_2_frame1	-	-	-	SUCLA2_2_frame1	SUCLA2_2_frame1	-	-	6NO4:B:A	59.6678
-	SUCLA2_2_frame1	SUCLA2_2_frame1	-	-	-	SUCLA2_1_frame1	SUCLA2_1_frame1	-	-	6NO4:B:A	33.5615
-	TRIM27_ORF2	TRIM27_ORF2	-	-	-	TRIM27_ORF1	TRIM27_ORF1	-	-	Q9BYJ4_S0__Q9C030_S0__AFMM2:B:A	207.919
-	TRIM27_ORF2	TRIM27_ORF2	-	-	-	TRIM27_ORF2	TRIM27_ORF2	-	-	P14373_S0__Q96F44_S0__AFMM2:A:B	157.598
-	TRIM27_ORF2	TRIM27_ORF2	-	-	-	TRIM17	TRIM17	-	-	Q9BYJ4_S0__Q9C030_S0__AFMM2:B:A	219.445
-	TRIM27_ORF2	TRIM27_ORF2	-	-	-	MID2	MID2	-	-	5OLM:B:A	119.344
-	NDN_5_frame1	NDN_5_frame1	-	-	-	MAGEA6	MAGEA6	-	-	6WJH_AU:B:D	27.017
-	NDN_5_frame1	NDN_5_frame1	-	-	-	NDN_5_frame1	NDN_5_frame1	-	-	6WJH_AU:A:C	7.767
-	NDN_5_frame1	NDN_5_frame1	-	-	-	MAGEA11	MAGEA11	-	-	6WJH_AU:D:A	13.643
-	NDN_5_frame1	NDN_5_frame1	-	-	-	MAGEA12	MAGEA12	-	-	6WJH_AU:B:D	24.008
-	NDN_5_frame1	NDN_5_frame1	-	-	-	MAGED1	MAGED1	-	-	6WJH_AU:A:C	15.6495
-	REL	REL	-	-	-	REL	REL	-	-	P19838_S0__Q00653_S0__AFMM2:A:B	142.641
-	REL	REL	-	-	-	EHMT2	EHMT2	-	-	P25963_S0__Q04864_S0__AF1:B:A	26.5471
-	REL	REL	-	-	-	ELK3	ELK3	-	-	5ZMC:A:B	22.8221
-	REL	REL	-	-	-	ETV6	ETV6	-	-	5ZMC:A:B	4.9975
-	REL	REL	-	-	-	ANKRD50_2_frame1	ANKRD50_2_frame1	-	-	Q04864_S0__Q15653_S0__AFMM1:A:B	48.0304
-	COG5	COG5	-	-	-	COG7_3_frame1	COG7_3_frame1	-	-	P83436_S1__Q9UP83_S0__AF:B:A	53.7625
-	COG5	COG5	-	-	-	COG7_1_frame1	COG7_1_frame1	-	-	P83436_S1__Q9UP83_S0__AF:B:A	53.7625
-	NCK1_2_frame1	NCK1_2_frame1	-	-	-	NCK2_1_frame1	NCK2_1_frame1	-	-	5QU4_AU:D:B	158.102
-	NCK1_2_frame1	NCK1_2_frame1	-	-	-	NCK1_2_frame1	NCK1_2_frame1	-	-	5QU4_AU:D:B	150.201
-	NCK1_2_frame1	NCK1_2_frame1	-	-	-	NCK1_1_frame1	NCK1_1_frame1	-	-	5QU4_AU:D:B	154.038
-	NCK1_2_frame1	NCK1_2_frame1	-	-	-	NCK1_3_frame1	NCK1_3_frame1	-	-	5QU4_AU:D:B	158.102
-	NCK1_2_frame1	NCK1_2_frame1	-	-	-	LCK_2_frame1	LCK_2_frame1	-	-	O43639_S0__P54762_S2__AFMM1:A:B	38.5884
-	LZTS2	LZTS2	-	-	-	LZTS2	LZTS2	-	-	O60299_S0__Q9BRK4_S0__AFMM5:B:A	25.8215
-	LZTS2	LZTS2	-	-	-	CEP63	CEP63	-	-	Q96MT8_S0__Q9BRK4_S0__AFMM2:B:A	118.653
-	LZTS2	LZTS2	-	-	-	PPFIBP2	PPFIBP2	-	-	Q674X7_S0__Q9Y250_S0__AFMM3:B:A	44.5821
-	P4HA3	P4HA3	-	-	-	P4HA3	P4HA3	-	-	O15460_S0__P13674_S0__AFMM3:A:B	183.316
-	P4HA3	P4HA3	-	-	-	DTNBP1	DTNBP1	-	-	Q7Z4N8_S0__Q96EV8_S0__AFMM4:A:B	47.3505
-	SLC25A10_3_frame1	SLC25A10_3_frame1	-	-	-	STK25_3_frame1	STK25_3_frame1	-	-	P05141_S0__Q13233_S2__AFMM2:A:B	35.5424
-	SLC25A10_3_frame1	SLC25A10_3_frame1	-	-	-	ZSCAN20	ZSCAN20	-	-	P05141_S0__Q13422_S0__AF:A:B	26.3824
-	SLC25A10_3_frame1	SLC25A10_3_frame1	-	-	-	ZNF483	ZNF483	-	-	P05141_S0__Q13422_S0__AF:A:B	26.3824
-	SLC25A10_3_frame1	SLC25A10_3_frame1	-	-	-	IKZF3	IKZF3	-	-	P05141_S0__Q13422_S0__AF:A:B	36.9887
-	SLC25A10_3_frame1	SLC25A10_3_frame1	-	-	-	ZNF341_ORF2	ZNF341_ORF2	-	-	P05141_S0__Q13422_S0__AF:A:B	26.3824
